id,batch_id,gravity,temperature,battery,angle,timestamp,brix
290,001,1.005515,28.875,4.045881,26.59282,2025-10-06T17:11:18.070552,1.4155439377360608
291,001,1.005356,28.875,4.045881,26.52954,2025-10-06T17:11:30.671311,1.3747874988283684
292,001,1.005658,28.875,4.045881,26.64986,2025-10-06T17:11:43.271649,1.4521893705747289
293,001,1.005612,28.875,4.045881,26.6318,2025-10-06T17:11:55.860512,1.4404023342593746
294,001,1.006065,28.875,4.051095,26.81309,2025-10-06T17:12:08.452938,1.5564375088985116
295,001,1.00567,28.875,4.045881,26.65475,2025-10-06T17:12:21.045070,1.4552640928668552
296,001,1.005075,28.875,4.045881,26.4183,2025-10-06T17:12:33.645975,1.3027309562748997
297,001,1.005192,28.875,4.045881,26.46447,2025-10-06T17:12:46.244768,1.3327374725489562
298,001,1.005268,28.875,4.045881,26.49478,2025-10-06T17:12:58.757748,1.3522255776753127
299,001,1.00549,28.875,4.045881,26.58304,2025-10-06T17:13:11.280177,1.4091364474352304
300,001,1.005699,28.875,4.045881,26.66646,2025-10-06T17:13:23.829725,1.462694403982141
301,001,1.006029,28.875,4.045881,26.79879,2025-10-06T17:13:36.355925,1.5472195492849323
302,001,1.006163,28.875,4.045881,26.85271,2025-10-06T17:13:48.917299,1.581527889088079
303,001,1.006232,28.875,4.045881,26.88042,2025-10-06T17:14:01.720724,1.5991909730261114
304,001,1.005832,28.875,4.045881,26.71946,2025-10-06T17:14:14.409235,1.496766496694704
305,001,1.005263,28.8125,4.045881,26.49263,2025-10-06T17:14:27.006524,1.3509435455247285
306,001,1.005551,28.875,4.045881,26.60707,2025-10-06T17:14:39.595298,1.424770229052001
307,001,1.005321,28.875,4.025026,26.51565,2025-10-06T17:14:52.397079,1.3658144255635989
308,001,1.004887,28.8125,4.045881,26.34435,2025-10-06T17:15:04.998745,1.2545024251957102
309,001,1.004929,28.8125,4.045881,26.36094,2025-10-06T17:15:17.583782,1.2652782675525032
310,001,1.005187,28.875,4.045881,26.46248,2025-10-06T17:15:30.187085,1.3314552690636674
311,001,1.004929,28.8125,4.045881,26.36076,2025-10-06T17:15:44.720541,1.2652782675525032
312,001,1.004764,28.8125,4.045881,26.29576,2025-10-06T17:15:57.522490,1.2229400217557895
313,001,1.005048,28.875,4.045881,26.40762,2025-10-06T17:16:10.124655,1.2958054988234835
314,001,1.005146,28.8125,4.040668,26.44657,2025-10-06T17:16:22.712707,1.3209407752491416
315,001,1.004945,28.8125,4.045881,26.36727,2025-10-06T17:16:35.732325,1.2693831409902714
316,001,1.005064,28.8125,4.045881,26.41421,2025-10-06T17:16:48.521195,1.2999095133028504
317,001,1.005055,28.8125,4.045881,26.41061,2025-10-06T17:17:01.126169,1.2976010193668799
318,001,1.004665,28.8125,4.045881,26.25688,2025-10-06T17:17:13.712420,1.1975311758520775
319,001,1.004824,28.8125,4.045881,26.31946,2025-10-06T17:17:26.534674,1.238337169114061
320,001,1.004702,28.8125,4.045881,26.2714,2025-10-06T17:17:39.111370,1.2070279289994232
321,001,1.004802,28.8125,4.045881,26.31069,2025-10-06T17:17:51.698955,1.2326917370813817
322,001,1.004715,28.8125,4.045881,26.27666,2025-10-06T17:18:04.201273,1.2103644793251078
323,001,1.004881,28.8125,4.045881,26.34195,2025-10-06T17:18:16.989671,1.252962954166037
324,001,1.004879,28.8125,4.045881,26.34103,2025-10-06T17:18:29.589819,1.2524497935462477
325,001,1.004939,28.8125,4.045881,26.36464,2025-10-06T17:18:42.111378,1.2678438269871322
326,001,1.004869,28.8125,4.045881,26.3372,2025-10-06T17:18:54.626324,1.2498839633706211
327,001,1.004534,28.8125,4.040668,26.20567,2025-10-06T17:19:07.166731,1.1639025676847723
328,001,1.004295,28.8125,4.045881,26.11251,2025-10-06T17:19:19.762672,1.1025296397965576
329,001,1.00412,28.8125,4.045881,26.04445,2025-10-06T17:19:32.366072,1.0575749341869596
330,001,1.004272,28.8125,4.045881,26.10347,2025-10-06T17:19:44.960131,1.0966220971096163
331,001,1.004449,28.8125,4.040668,26.17261,2025-10-06T17:19:57.551285,1.1420783325154389
332,001,1.004526,28.8125,4.045881,26.20286,2025-10-06T17:20:10.152520,1.1618486611374692
333,001,1.00441,28.8125,4.045881,26.15737,2025-10-06T17:20:22.743729,1.1320637676583374
334,001,1.004758,28.8125,4.045881,26.29363,2025-10-06T17:20:35.451368,1.2214002176489203
335,001,1.00407,28.8125,4.045881,26.02513,2025-10-06T17:20:48.041232,1.0447281898166239
336,001,1.003908,28.8125,4.045881,25.96244,2025-10-06T17:21:00.640991,1.003096973071024
337,001,1.003899,28.8125,4.045881,25.95898,2025-10-06T17:21:13.228809,1.0007837796748618
338,001,1.004512,28.8125,4.045881,26.19735,2025-10-06T17:21:25.825557,1.1582542551252573
339,001,1.004354,28.8125,4.045881,26.13551,2025-10-06T17:21:38.413297,1.1176826779186513
340,001,1.004508,28.8125,4.045881,26.19567,2025-10-06T17:21:51.014751,1.1572272657190297
341,001,1.004088,28.8125,4.045881,26.03198,2025-10-06T17:22:03.602381,1.0493531480015008
342,001,1.003955,28.8125,4.045881,25.98047,2025-10-06T17:22:16.205487,1.015176387786596
343,001,1.003887,28.8125,4.045881,25.95425,2025-10-06T17:22:28.782655,0.997699464818993
344,001,1.004093,28.8125,4.040668,26.03422,2025-10-06T17:22:41.605892,1.0506378326106187
345,001,1.004168,28.8125,4.045881,26.06329,2025-10-06T17:22:54.395977,1.0699067454576152
346,001,1.004283,28.8125,4.040668,26.10792,2025-10-06T17:23:07.119420,1.0994474734383175
347,001,1.00433,28.8125,4.045881,26.12626,2025-10-06T17:23:19.693358,1.1115189199922497
348,001,1.004612,28.8125,4.045881,26.23621,2025-10-06T17:23:32.280029,1.1839266418078296
349,001,1.00459,28.8125,4.045881,26.22756,2025-10-06T17:23:46.829714,1.1782791042096505
350,001,1.004324,28.8125,4.040668,26.12389,2025-10-06T17:23:59.417679,1.1099779398434748
351,001,1.004564,28.75,4.045881,26.21768,2025-10-06T17:24:11.946368,1.1716044598075541
352,001,1.00483,28.8125,4.045881,26.3219,2025-10-06T17:24:24.500687,1.2398767944841893
353,001,1.004792,28.75,4.045881,26.30676,2025-10-06T17:24:37.116448,1.2301255593972655
354,001,1.003283,28.8125,4.045881,25.72239,2025-10-06T17:24:49.705013,0.8423714256339281
355,001,1.003099,28.8125,4.040668,25.6522,2025-10-06T17:25:02.295210,0.795020119855053
356,001,1.003211,28.75,4.045881,25.69476,2025-10-06T17:25:14.795547,0.8238444807184351
357,001,1.002717,28.8125,4.045881,25.5076,2025-10-06T17:25:27.393912,0.6966656889204614
358,001,1.002824,28.75,4.045881,25.54802,2025-10-06T17:25:39.981226,0.7242218998686667
359,001,1.003058,28.8125,4.045881,25.63667,2025-10-06T17:25:52.582205,0.7844669234813182
360,001,1.003338,28.75,4.045881,25.74356,2025-10-06T17:26:05.168835,0.8565223708427538
361,001,1.003505,28.75,4.040668,25.80723,2025-10-06T17:26:19.714248,0.8994813907312391
362,001,1.003709,28.75,4.040668,25.88578,2025-10-06T17:26:32.517578,0.9519411442239516
363,001,1.003887,28.75,4.045881,25.95419,2025-10-06T17:26:46.333492,0.997699464818993
364,001,1.004061,28.75,4.040668,26.0217,2025-10-06T17:26:58.934224,1.042415655788659
365,001,1.003315,28.75,4.045881,25.73464,2025-10-06T17:27:11.517510,0.8506048695420532
366,001,1.003387,28.75,4.045881,25.76202,2025-10-06T17:27:27.488701,0.8691284224536275
367,001,1.003337,28.75,4.045881,25.74302,2025-10-06T17:27:40.095775,0.856265093159891
368,001,1.003342,28.75,4.045881,25.7449,2025-10-06T17:27:52.687017,0.8575514770438986
369,001,1.003227,28.75,4.040668,25.70121,2025-10-06T17:28:05.396709,0.8279617825576224
370,001,1.003343,28.75,4.045881,25.74522,2025-10-06T17:28:18.011731,0.8578087524620059
371,001,1.003253,28.75,4.045881,25.7109,2025-10-06T17:28:30.820094,0.8346521506719
372,001,1.003288,28.75,4.040668,25.72426,2025-10-06T17:28:43.333675,0.843657931821781
373,001,1.003095,28.75,4.040668,25.65067,2025-10-06T17:28:55.850735,0.7939905732597481
374,001,1.003232,28.75,4.045881,25.70278,2025-10-06T17:29:10.354386,0.8292484155959983
375,001,1.003273,28.75,4.045881,25.71843,2025-10-06T17:56:30.565349,0.8397983792823425
376,001,1.00291,28.75,4.045881,25.58038,2025-10-06T17:56:30.576319,0.7463661187402977
377,001,1.002882,28.75,4.040668,25.5699,2025-10-06T17:56:30.596551,0.7391567412703353
378,001,1.003077,28.75,4.040668,25.64396,2025-10-06T17:56:30.606598,0.7893575238437052
379,001,1.002882,28.75,4.040668,25.5699,2025-10-06T17:56:30.596551,0.7391567412703353
380,001,1.002618,28.75,4.040668,25.47013,2025-10-06T17:56:30.635769,0.6711651297998742
381,001,1.001227,28.6875,4.035453,24.95182,2025-10-06T17:56:30.695797,0.31239870057504504
382,001,1.002152,28.6875,4.035453,25.29509,2025-10-06T17:56:30.656910,0.5510724450429052
383,001,1.002194,28.6875,4.035453,25.31079,2025-10-06T17:56:30.674316,0.561900292219093
384,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
385,001,1.001181,28.625,4.040668,24.935,2025-10-06T17:56:30.684434,0.3005193596037543
386,001,1.002978,28.6875,4.040668,25.60612,2025-10-06T17:56:30.662887,0.7638731269736354
387,001,1.001926,28.6875,4.040668,25.21063,2025-10-06T17:56:30.680337,0.49279455652924753
388,001,1.002596,28.6875,4.035453,25.46187,2025-10-06T17:56:30.664559,0.6654977349968476
389,001,1.001926,28.6875,4.040668,25.21063,2025-10-06T17:56:30.680337,0.49279455652924753
390,001,1.001336,28.6875,4.040668,24.99192,2025-10-06T17:56:30.699153,0.34054372812863676
391,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
392,001,1.002264,28.6875,4.040668,25.33702,2025-10-06T17:56:30.682268,0.5799449237489398
393,001,1.001227,28.6875,4.035453,24.95182,2025-10-06T17:56:30.695797,0.31239870057504504
394,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
395,001,1.001181,28.625,4.040668,24.935,2025-10-06T17:56:30.684434,0.3005193596037543
396,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
397,001,1.002572,28.6875,4.040668,25.45251,2025-10-06T17:56:30.676271,0.6593148720078261
398,001,1.002442,28.6875,4.035453,25.40392,2025-10-06T17:56:30.665661,0.6258198213462265
399,001,1.001351,28.6875,4.040668,24.99747,2025-10-06T17:56:30.689399,0.34441647374490003
400,001,1.002286,28.75,4.040668,25.34513,2025-10-06T17:56:30.655585,0.5856156340660164
401,001,1.001347,28.6875,4.035453,24.99618,2025-10-06T17:56:30.683250,0.34338375159336465
402,001,1.002671,28.6875,4.035453,25.49023,2025-10-06T17:56:30.659413,0.6848174973169989
403,001,1.002019,28.6875,4.035453,25.24539,2025-10-06T17:56:30.677668,0.5167789756244474
404,001,1.002868,28.75,4.040668,25.56437,2025-10-06T17:56:30.617387,0.7355519192228712
405,001,1.001347,28.6875,4.035453,24.99618,2025-10-06T17:56:30.683250,0.34338375159336465
406,001,1.002494,28.6875,4.019812,25.4235,2025-10-06T17:56:30.654820,0.639218762046653
407,001,1.001181,28.625,4.040668,24.935,2025-10-06T17:56:30.684434,0.3005193596037543
408,001,1.002572,28.6875,4.040668,25.45251,2025-10-06T17:56:30.676271,0.6593148720078261
409,001,1.002167,28.6875,4.040668,25.3006,2025-10-06T17:56:30.667384,0.5549396253010173
410,001,1.002047,28.75,4.035453,25.2557,2025-10-06T17:56:30.651236,0.5239993212683203
411,001,1.002287,28.75,4.040668,25.34546,2025-10-06T17:56:30.653323,0.5858733884035701
412,001,1.002043,28.75,4.035453,25.25445,2025-10-06T17:56:30.656215,0.522967865129317
413,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
414,001,1.003204,28.75,4.045881,25.69239,2025-10-06T17:56:30.613200,0.8220431246902535
415,001,1.001995,28.6875,4.035453,25.23645,2025-10-06T17:56:30.681889,0.5105898243889442
416,001,1.002413,28.6875,4.040668,25.39285,2025-10-06T17:56:30.658774,0.6183468020553846
417,001,1.002572,28.6875,4.040668,25.45285,2025-10-06T17:56:30.663316,0.6593148720078261
418,001,1.002061,28.6875,4.035453,25.26096,2025-10-06T17:56:30.668593,0.5276093605064034
419,001,1.002671,28.6875,4.035453,25.49023,2025-10-06T17:56:30.659413,0.6848174973169989
420,001,1.002717,28.6875,4.035453,25.50747,2025-10-06T17:56:30.661329,0.6966656889204614
421,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
422,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
423,001,1.0024,28.6875,4.019812,25.38802,2025-10-06T17:56:30.673463,0.614996703960287
424,001,1.002199,28.75,4.040668,25.31244,2025-10-06T17:56:30.652450,0.5631892682747548
425,001,1.0024,28.6875,4.019812,25.38802,2025-10-06T17:56:30.673463,0.614996703960287
426,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
427,001,1.002298,28.75,4.040668,25.34958,2025-10-06T17:56:30.641458,0.5887086561471051
428,001,1.002298,28.75,4.040668,25.34958,2025-10-06T17:56:30.641458,0.5887086561471051
429,001,1.002494,28.6875,4.019812,25.4235,2025-10-06T17:56:30.654820,0.639218762046653
430,001,1.002174,28.6875,4.035453,25.30307,2025-10-06T17:56:30.671143,0.5567442744455775
431,001,1.002121,28.75,4.040668,25.2834,2025-10-06T17:56:30.651811,0.5430799486265414
432,001,1.002654,28.75,4.040668,25.48376,2025-10-06T17:56:30.638339,0.6804385748715731
433,001,1.002405,28.6875,4.040668,25.38996,2025-10-06T17:56:30.658387,0.6162852123071616
434,001,1.002427,28.75,4.040668,25.39791,2025-10-06T17:56:30.648050,0.6219545142049583
435,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
436,001,1.002572,28.6875,4.040668,25.45285,2025-10-06T17:56:30.663316,0.6593148720078261
437,001,1.00281,28.6875,4.040668,25.54251,2025-10-06T17:56:30.660740,0.7206167095890805
438,001,1.002868,28.75,4.040668,25.56437,2025-10-06T17:56:30.617387,0.7355519192228712
439,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
440,001,1.002654,28.75,4.040668,25.48376,2025-10-06T17:56:30.638339,0.6804385748715731
441,001,1.003001,28.75,4.040668,25.61484,2025-10-06T17:56:30.649867,0.769794140611566
442,001,1.002565,28.6875,4.035453,25.44996,2025-10-06T17:56:30.663976,0.6575114877339274
443,001,1.002287,28.75,4.040668,25.34546,2025-10-06T17:56:30.653323,0.5858733884035701
444,001,1.002204,28.6875,4.040668,25.31444,2025-10-06T17:56:30.670203,0.5644782329752616
445,001,1.002654,28.75,4.040668,25.48376,2025-10-06T17:56:30.638339,0.6804385748715731
446,001,1.002167,28.6875,4.040668,25.3006,2025-10-06T17:56:30.667384,0.5549396253010173
447,001,1.003204,28.75,4.045881,25.69239,2025-10-06T17:56:30.613200,0.8220431246902535
448,001,1.002194,28.6875,4.035453,25.31079,2025-10-06T17:56:30.674316,0.561900292219093
449,001,1.002174,28.6875,4.035453,25.30307,2025-10-06T17:56:30.671143,0.5567442744455775
450,001,1.002868,28.75,4.040668,25.56437,2025-10-06T17:56:30.617387,0.7355519192228712
451,001,1.00258,28.75,4.045881,25.45583,2025-10-06T17:56:30.643614,0.6613758553792195
452,001,1.001106,28.6875,4.035453,24.90748,2025-10-06T17:56:34.400329,0.28114880286943844
453,001,1.001069,28.625,4.040668,24.89406,2025-10-06T18:05:23.747772,0.2715917180021279
454,001,1.001295,28.6875,4.035453,24.97708,2025-10-06T18:05:23.757757,0.32995770093111787
455,001,1.001254,28.625,4.035453,24.9617,2025-10-06T18:05:23.774598,0.3193709085661567
456,001,1.000999,28.625,4.040668,24.8684,2025-10-06T18:05:23.802314,0.253509040988547
457,001,1.001385,28.625,4.035453,25.01019,2025-10-06T18:05:23.821870,0.3531943180289545
458,001,1.00161,28.625,4.040668,25.09324,2025-10-06T18:05:23.824685,0.4112697353614294
459,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
460,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
461,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
462,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
463,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
464,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
465,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
466,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
467,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
468,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
469,001,1.001809,28.625,4.035453,25.16717,2025-10-06T18:05:23.833994,0.46261502634592944
470,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
471,001,1.001809,28.625,4.035453,25.16717,2025-10-06T18:05:23.833994,0.46261502634592944
472,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
473,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
474,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
475,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
476,001,0.998884,28.625,4.035453,24.10783,2025-10-06T18:05:23.846525,-0.29390037145310544
477,001,0.999388,28.625,4.035453,24.28655,2025-10-06T18:05:35.959774,-0.16326839689304506
478,001,0.999489,28.625,4.035453,24.32222,2025-10-06T18:05:48.734761,-0.1371041392405914
479,001,0.999569,28.625,4.035453,24.35094,2025-10-06T18:06:01.661098,-0.11638328467893189
480,001,0.999805,28.625,4.035453,24.43525,2025-10-06T18:06:14.249675,-0.05527380502883261
481,001,0.999862,28.625,4.035453,24.45599,2025-10-06T18:06:27.037401,-0.04051812725913351
482,001,0.999978,28.625,4.035453,24.49767,2025-10-06T18:06:39.627476,-0.010493611500123734
483,001,1.000177,28.625,4.035453,24.56932,2025-10-06T18:06:52.224185,0.04099965204466116
484,001,1.000137,28.625,4.035453,24.5549,2025-10-06T18:07:04.817211,0.03065069897252215
485,001,1.000332,28.625,4.035453,24.62529,2025-10-06T18:07:17.329060,0.0810949483393415
486,001,1.000441,28.625,4.040668,24.66483,2025-10-06T18:07:29.908340,0.10928443078637429
487,001,0.99888,27.75,3.993743,24.10618,2025-10-06T21:27:53.134374,-0.294937598121237
488,001,0.998901,27.75,3.993743,24.11351,2025-10-06T21:28:09.234205,-0.28949223983499905
489,001,0.999001,27.75,3.993743,24.14894,2025-10-06T21:28:29.102109,-0.2635647318379597
490,001,0.999022,27.75,3.993743,24.15626,2025-10-06T21:29:08.060079,-0.258120536699721
491,001,0.999085,27.75,3.993743,24.1786,2025-10-06T21:29:27.952821,-0.24178916225002922
492,001,0.998526,27.75,4.004171,23.98152,2025-10-06T21:29:42.299081,-0.38676117717443503
493,001,0.998548,27.75,3.993743,23.98942,2025-10-06T21:29:59.662690,-0.381052954155507
494,001,0.998632,27.75,3.993743,24.01875,2025-10-06T21:30:14.172205,-0.35925996058540477
495,001,0.998657,27.75,3.993743,24.02777,2025-10-06T21:30:28.588848,-0.352774574786622
496,001,0.998598,27.75,3.993743,24.00704,2025-10-06T21:31:08.812331,-0.36808054475068275
497,001,0.998619,27.75,3.993743,24.01448,2025-10-06T21:31:58.125991,-0.3626324743507894
498,001,0.998663,27.75,3.993743,24.02983,2025-10-06T21:32:11.204247,-0.35121812479621894
499,001,0.998728,27.75,3.993743,24.05251,2025-10-06T21:32:25.536656,-0.33435764017633574
500,001,0.998703,27.75,3.993743,24.04371,2025-10-06T21:32:40.904048,-0.3408422129386963
501,001,0.998626,27.75,3.993743,24.01667,2025-10-06T21:33:03.074767,-0.3608164957798863
502,001,0.998668,27.75,3.98853,24.03151,2025-10-06T21:33:15.874469,-0.34992109573477137
503,001,0.998749,27.75,3.993743,24.05992,2025-10-06T21:34:01.730814,-0.3289108202686748
504,001,0.998731,27.75,3.98853,24.05384,2025-10-06T21:34:14.421172,-0.33357951068092007
505,001,0.998781,27.75,3.993743,24.07125,2025-10-06T21:34:29.240018,-0.32061129257681387
506,001,0.998795,27.75,3.98853,24.07626,2025-10-06T21:34:43.969987,-0.3169803966698055
507,001,0.998818,27.75,3.98853,24.08455,2025-10-06T21:35:01.071820,-0.31101554823885635
508,001,0.998773,27.75,3.98853,24.06866,2025-10-06T21:35:33.927891,-0.3226861305364537
509,001,0.998899,27.75,3.993743,24.11311,2025-10-06T21:35:47.267250,-0.2900108366876566
510,001,0.998871,27.75,3.993743,24.10303,2025-10-06T21:36:02.360486,-0.2972713849075035
511,001,0.998822,27.75,3.98853,24.08581,2025-10-06T21:36:15.507177,-0.3099782080211071
512,001,0.998842,27.75,4.004171,24.09269,2025-10-06T21:36:29.664400,-0.3047916168255824
513,001,0.998864,27.6875,3.993743,24.10072,2025-10-06T21:36:44.905083,-0.2990865780469676
514,001,0.998906,27.75,3.993743,24.11528,2025-10-06T21:37:00.441255,-0.28819575571526457
515,001,0.998922,27.75,3.98853,24.1211,2025-10-06T21:37:13.723638,-0.28404708344169194
516,001,0.998919,27.75,3.993743,24.11997,2025-10-06T21:37:28.580475,-0.28482495056596235
517,001,0.998947,27.75,3.993743,24.12978,2025-10-06T21:37:42.683010,-0.27756501762655716
518,001,0.998761,27.75,3.993743,24.06423,2025-10-06T21:37:55.533914,-0.3257984424293454
519,001,0.999047,27.75,3.98853,24.16522,2025-10-06T21:38:08.794752,-0.2516396151728486
520,001,0.998931,27.75,3.993743,24.12431,2025-10-06T21:38:21.375575,-0.2817135067887193
521,001,0.998973,27.75,3.98853,24.13894,2025-10-06T21:38:36.199809,-0.2708239726712236
522,001,0.998806,27.75,3.98853,24.08018,2025-10-06T21:38:49.021161,-0.3141276128502568
523,001,0.998767,27.6875,3.98853,24.06627,2025-10-06T21:39:02.084481,-0.3242422782396943
524,001,0.99884,27.75,3.993743,24.09212,2025-10-06T21:39:14.897501,-0.3053102677033621
525,001,0.998843,27.6875,3.993743,24.09316,2025-10-06T21:39:30.842426,-0.3045322920735316
526,001,0.998992,27.75,3.993743,24.14581,2025-10-06T21:39:46.083203,-0.2658980201144914
527,001,0.999023,27.6875,3.993743,24.15685,2025-10-06T21:40:09.195063,-0.2578612943466396
528,001,0.999042,27.6875,3.993743,24.16367,2025-10-06T21:40:24.042798,-0.2529357765954501
529,001,0.998996,27.6875,3.993743,24.14709,2025-10-06T21:40:54.737312,-0.2648609985257053
530,001,0.998812,27.6875,3.993743,24.0824,2025-10-06T21:41:11.014856,-0.312571572302204
531,001,0.998814,27.6875,3.993743,24.08298,2025-10-06T21:41:30.289482,-0.3120528957829265
532,001,0.998828,27.6875,3.98853,24.08796,2025-10-06T21:41:48.971488,-0.30842221143132065
533,001,0.99879,27.6875,3.993743,24.0746,2025-10-06T21:42:06.097983,-0.3182771349045197
534,001,0.998922,27.6875,3.972889,24.12113,2025-10-06T21:42:19.778145,-0.28404708344169194
535,001,0.998865,27.6875,3.98853,24.10112,2025-10-06T21:42:33.657377,-0.2988272633676843
536,001,0.998881,27.6875,3.98853,24.10671,2025-10-06T21:42:46.568033,-0.29467829076747876
537,001,0.998844,27.6875,3.993743,24.09367,2025-10-06T21:43:06.651941,-0.3042729677792977
538,001,0.999008,27.6875,3.98853,24.15165,2025-10-06T21:43:22.029798,-0.26174997769851416
539,001,0.999001,27.6875,3.993743,24.14903,2025-10-06T21:43:40.693258,-0.2635647318379597
540,001,0.998503,27.6875,3.98853,23.97373,2025-10-06T21:43:56.113375,-0.3927291020039547
541,001,0.998461,27.6875,3.993743,23.95896,2025-10-06T21:44:09.190258,-0.40362767720284864
542,001,0.998511,27.6875,3.98853,23.97649,2025-10-06T21:44:27.721625,-0.3906532745694449
543,001,0.99862,27.6875,3.993743,24.0147,2025-10-06T21:44:41.093662,-0.3623730474662352
544,001,0.998548,27.6875,3.98853,23.98936,2025-10-06T21:44:54.258434,-0.381052954155507
545,001,0.998592,27.6875,3.98853,24.00479,2025-10-06T21:45:06.880141,-0.3696371734023387
546,001,0.998555,27.6875,3.98853,23.99177,2025-10-06T21:45:20.120434,-0.3792367478838514
547,001,0.998612,27.6875,3.993743,24.01171,2025-10-06T21:45:40.343279,-0.3644484753691586
548,001,0.998667,27.6875,3.98853,24.0313,2025-10-06T21:45:52.892044,-0.3501805006308132
549,001,0.998413,27.6875,3.993743,23.94219,2025-10-06T21:46:05.712305,-0.4160841816234324
550,001,0.998451,27.6875,3.98853,23.95534,2025-10-06T21:46:20.385392,-0.40622269521168164
551,001,0.998295,27.6875,3.993743,23.90086,2025-10-06T21:46:34.239798,-0.4467109108994691
552,001,0.998375,27.6875,3.98853,23.92889,2025-10-06T21:46:46.943499,-0.42594632987970726
553,001,0.998359,27.6875,3.993743,23.92314,2025-10-06T21:47:17.568405,-0.43009901137395445
554,001,0.99832,27.6875,3.98853,23.90935,2025-10-06T21:47:33.363247,-0.44022166415902575
555,001,0.998323,27.6875,3.993743,23.91055,2025-10-06T21:47:48.203954,-0.4394429738050576
556,001,0.998302,27.6875,3.993743,23.90324,2025-10-06T21:48:05.501078,-0.44489389292937176
557,001,0.998484,27.6875,3.98853,23.96696,2025-10-06T21:48:18.616117,-0.39765930970111185
558,001,0.99843,27.6875,3.993743,23.94792,2025-10-06T21:48:36.415099,-0.41167238220793934
559,001,0.998548,27.6875,3.993743,23.98925,2025-10-06T21:48:54.242508,-0.381052954155507
560,001,0.998461,27.6875,3.993743,23.9588,2025-10-06T21:49:45.002557,-0.40362767720284864
561,001,0.998435,27.6875,3.98853,23.94982,2025-10-06T21:49:57.814818,-0.4103748193525689
562,001,0.998292,27.6875,3.983316,23.8997,2025-10-06T21:50:16.295551,-0.4474896397638304
563,001,0.998438,27.6875,3.993743,23.95079,2025-10-06T21:50:31.110223,-0.4095962871390384
564,001,0.99842,27.6875,3.98853,23.9445,2025-10-06T21:50:44.363291,-0.4142675422931461
565,001,0.998556,27.6875,3.993743,23.99217,2025-10-06T21:51:34.148876,-0.3789772916777565
566,001,0.998612,27.625,3.98853,24.012,2025-10-06T21:51:46.743502,-0.3644484753691586
567,001,0.998521,27.6875,3.98853,23.97998,2025-10-06T21:52:01.623544,-0.3880585315173448
568,001,0.998598,27.6875,3.98853,24.00702,2025-10-06T21:53:03.359606,-0.36808054475068275
569,001,0.998555,27.6875,3.993743,23.99171,2025-10-06T21:53:15.923072,-0.3792367478838514
570,001,0.998648,27.6875,3.98853,24.02435,2025-10-06T21:53:29.054825,-0.3551092806919769
571,001,0.998529,27.6875,3.98853,23.98281,2025-10-06T21:53:41.685415,-0.3859827700675851
572,001,0.998576,27.625,3.993743,23.99914,2025-10-06T21:53:56.549161,-0.3737882637739176
573,001,0.99861,27.6875,3.98853,24.01098,2025-10-06T21:54:12.031714,-0.36496733692615635
574,001,0.998623,27.6875,3.993743,24.01559,2025-10-06T21:54:25.780429,-0.3615947695615205
575,001,0.998616,27.6875,3.993743,24.01315,2025-10-06T21:54:40.729140,-0.36341075775283116
